Timestamp,Symbol,Action,Price,ProfitLoss,CloseTime,EntryPrice,ClosePrice,Strategy
1773841800,NVDA,BUY,182.04,0.86,1773842700,182.04,182.90,Liquidity_Sweep_MTF
1774278600,NVDA,SELL,178.00,0.64,1774279800,178.00,177.36,Liquidity_Sweep_MTF
1774451400,NVDA,SELL,179.85,0.89,1774454400,179.85,178.96,Liquidity_Sweep_MTF
1774879800,NVDA,BUY,167.91,-1.52,1774881600,167.91,166.39,Liquidity_Sweep_MTF
1775053200,NVDA,SELL,175.96,-0.47,1775055000,175.96,176.43,Liquidity_Sweep_MTF
1775059200,NVDA,SELL,177.04,-0.24,1775059500,177.04,177.28,Liquidity_Sweep_MTF
1775482500,NVDA,SELL,176.61,2.38,1775574000,176.61,174.23,Liquidity_Sweep_MTF
1775575200,NVDA,BUY,174.79,0.81,1775577600,174.79,175.60,Liquidity_Sweep_MTF
1775836200,NVDA,SELL,188.45,-0.59,1775847600,188.45,189.04,Liquidity_Sweep_MTF
1776088800,NVDA,BUY,188.17,1.74,1776173400,188.17,189.91,Liquidity_Sweep_MTF
1776177600,NVDA,SELL,193.11,-0.38,1776180000,193.11,193.49,Liquidity_Sweep_MTF
1776180600,NVDA,SELL,193.37,-0.37,1776180900,193.37,193.74,Liquidity_Sweep_MTF
1776267000,NVDA,SELL,199.55,-0.40,1776267600,199.55,199.95,Liquidity_Sweep_MTF
1776268500,NVDA,SELL,199.68,0.57,1776270300,199.68,199.11,Liquidity_Sweep_MTF
1776352500,NVDA,SELL,199.22,1.28,1776357000,199.22,197.94,Liquidity_Sweep_MTF
1776692400,NVDA,BUY,199.86,-0.50,1776693000,199.86,199.36,Liquidity_Sweep_MTF
1776693300,NVDA,BUY,200.25,-0.91,1776694500,200.25,199.34,Liquidity_Sweep_MTF
1776698100,NVDA,BUY,198.60,0.61,1776698700,198.60,199.20,Liquidity_Sweep_MTF
1776779700,NVDA,SELL,201.42,-0.40,1776780300,201.42,201.82,Liquidity_Sweep_MTF
1776870000,NVDA,SELL,201.15,-0.36,1776870900,201.15,201.51,Liquidity_Sweep_MTF
1776872100,NVDA,SELL,201.45,-0.26,1776877800,201.45,201.71,Liquidity_Sweep_MTF
1776951000,NVDA,SELL,201.32,-1.19,1776951600,201.32,202.51,Liquidity_Sweep_MTF
1776953700,NVDA,SELL,202.17,-0.69,1776956400,202.17,202.86,Liquidity_Sweep_MTF
1777037700,NVDA,SELL,202.92,0.55,1777038000,202.92,202.37,Liquidity_Sweep_MTF
1777046100,NVDA,SELL,209.13,-0.53,1777047600,209.13,209.66,Liquidity_Sweep_MTF
1777297200,NVDA,SELL,209.79,-2.17,1777307400,209.79,211.96,Liquidity_Sweep_MTF
1777560900,NVDA,BUY,201.78,-0.81,1777563300,201.78,200.97,Liquidity_Sweep_MTF
1777642500,NVDA,SELL,201.60,2.83,1777645800,201.60,198.77,Liquidity_Sweep_MTF
1777646700,NVDA,BUY,199.82,-1.37,1777661100,199.82,198.45,Liquidity_Sweep_MTF
1777902600,NVDA,SELL,198.59,3.77,1777908000,198.59,194.82,Liquidity_Sweep_MTF
1778074200,NVDA,BUY,201.24,10.20,1778162700,201.24,211.44,Liquidity_Sweep_MTF
1778166000,NVDA,SELL,212.46,-0.98,1778168400,212.46,213.44,Liquidity_Sweep_MTF
